sku,name,category,brand,brand_country,manufacturer_code,alternative_markings,manufacturing_country,price,stock_qty,stock_is_tracked,availability_status,short_description,description,image_url,require_prepayment,cod_allowed,category_require_prepayment,category_cod_allowed,subtype,inner_diameter_mm,outer_diameter_mm,width_mm,rows,cage_type,bearing_seal_type,clearance,precision_class,belt_type,profile,length_mm,belt_width_mm,seal_type,seal_inner_diameter_mm,seal_outer_diameter_mm,seal_width_mm,material,lip_type,lubricant_type,viscosity,base_type,package_size,temperature_range
TB-BRG-00134,27706,bearings,,,27706,,,112.3,0,false,in_stock,Підшипник. Маркування: 27706.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00135,27709,bearings,,,27709,,,264.0,0,false,in_stock,Підшипник. Маркування: 27709.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00136,27711,bearings,,,27711,,,963.9,0,false,in_stock,Підшипник. Маркування: 27711.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00137,27908,bearings,,,27908,,,170.1,0,false,in_stock,Підшипник. Маркування: 27908.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00138,27911,bearings,,,27911,,,504.0,0,false,in_stock,Підшипник. Маркування: 27911.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00139,292205,bearings,,,292205,,,213.24,0,false,in_stock,Підшипник. Маркування: 292205.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00140,292208,bearings,,,292208,,,189.0,0,false,in_stock,Підшипник. Маркування: 292208.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00141,292211,bearings,,,292211,,,126.0,0,false,in_stock,Підшипник. Маркування: 292211.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00142,292213,bearings,,,292213,,,340.2,0,false,in_stock,Підшипник. Маркування: 292213.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00143,292218,bearings,,,292218,,,529.2,0,false,in_stock,Підшипник. Маркування: 292218.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00144,292219,bearings,,,292219,,,955.69,0,false,in_stock,Підшипник. Маркування: 292219.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00145,292305,bearings,,,292305,,,163.8,0,false,in_stock,Підшипник. Маркування: 292305.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00146,292306,bearings,,,292306,,,100.34,0,false,in_stock,Підшипник. Маркування: 292306.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00147,292308,bearings,,,292308,,,125.43,0,false,in_stock,Підшипник. Маркування: 292308.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00148,297308,bearings,,,297308,,,882.0,0,false,in_stock,Підшипник. Маркування: 297308.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00149,29908,bearings,,,29908,,,173.88,0,false,in_stock,Підшипник. Маркування: 29908.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00150,29910 Н18,bearings,,,29910 Н18,,,226.8,0,false,in_stock,Підшипник. Маркування: 29910 Н18.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00151,29910 Н22,bearings,,,29910 Н22,,,302.4,0,false,in_stock,Підшипник. Маркування: 29910 Н22.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00152,2ШС-17,bearings,,,2ШС-17,,,126.0,0,false,in_stock,Підшипник. Маркування: 2ШС-17.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00153,2ШС-20,bearings,,,2ШС-20,,,132.3,0,false,in_stock,Підшипник. Маркування: 2ШС-20.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00154,300,bearings,,,300,,,17.33,0,false,in_stock,Підшипник. Маркування: 300.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00155,3003122,bearings,,,3003122,,,1512.0,0,false,in_stock,Підшипник. Маркування: 3003122.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00156,3003124,bearings,,,3003124,,,3156.3,0,false,in_stock,Підшипник. Маркування: 3003124.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00157,3003124*А,bearings,Китай,Китай,3003124*А,,Китай,1666.98,0,false,in_stock,Підшипник. Маркування: 3003124*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00158,3003128,bearings,,,3003128,,,3763.04,0,false,in_stock,Підшипник. Маркування: 3003128.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00159,301,bearings,,,301,,,23.89,0,false,in_stock,Підшипник. Маркування: 301.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00160,301*А,bearings,Китай,Китай,301*А,,Китай,15.75,0,false,in_stock,Підшипник. Маркування: 301*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00161,302,bearings,,,302,,,32.51,0,false,in_stock,Підшипник. Маркування: 302.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00162,303,bearings,,,303,,,25.2,0,false,in_stock,Підшипник. Маркування: 303.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00163,3032180,bearings,,,3032180,,,14675.79,0,false,in_stock,Підшипник. Маркування: 3032180.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00164,304 гост,bearings,ГОСТ,,304 гост,,,37.8,0,false,in_stock,Підшипник. Маркування: 304 гост.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00165,304*А,bearings,Китай,Китай,304*А,,Китай,25.2,0,false,in_stock,Підшипник. Маркування: 304*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00166,305,bearings,,,305,,,90.72,0,false,in_stock,Підшипник. Маркування: 305.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00167,305 ЮТ,bearings,,,305 ЮТ,,,250.89,0,false,in_stock,Підшипник. Маркування: 305 ЮТ.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00168,305*А,bearings,Китай,Китай,305*А,,Китай,57.7,0,false,in_stock,Підшипник. Маркування: 305*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00169,3056007 RS(3007 RS),bearings,,,3056007 RS(3007 RS),,,378.0,0,false,in_stock,Підшипник. Маркування: 3056007 RS(3007 RS).,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-00170,3056200 RS*A,bearings,Китай,Китай,3056200 RS*A,,Китай,88.2,0,false,in_stock,Підшипник. Маркування: 3056200 RS*A.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-00171,3056201 RS,bearings,,,3056201 RS,,,63.0,0,false,in_stock,Підшипник. Маркування: 3056201 RS.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-00172,3056202 RS*А,bearings,Китай,Китай,3056202 RS*А,,Китай,85.05,0,false,in_stock,Підшипник. Маркування: 3056202 RS*А.,,,,,,,підшипник,,,,,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-00173,3056202*В,bearings,,,3056202*В,,,75.27,0,false,in_stock,Підшипник. Маркування: 3056202*В.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00174,3056203 RS*А,bearings,Китай,Китай,3056203 RS*А,,Китай,56.7,0,false,in_stock,Підшипник. Маркування: 3056203 RS*А.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-00175,3056204,bearings,,,3056204,,,141.75,0,false,in_stock,Підшипник. Маркування: 3056204.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00176,3056204 RS,bearings,,,3056204 RS,,,66.0,0,false,in_stock,Підшипник. Маркування: 3056204 RS.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-00177,3056204*А,bearings,Китай,Китай,3056204*А,,Китай,94.5,0,false,in_stock,Підшипник. Маркування: 3056204*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00178,3056205 RS,bearings,,,3056205 RS,,,75.6,0,false,in_stock,Підшипник. Маркування: 3056205 RS.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-00179,3056206,bearings,,,3056206,,,226.99,0,false,in_stock,Підшипник. Маркування: 3056206.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00180,3056206 RS*А,bearings,Китай,Китай,3056206 RS*А,,Китай,103.32,0,false,in_stock,Підшипник. Маркування: 3056206 RS*А.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-00181,3056206*В,bearings,,,3056206*В,,,125.43,0,false,in_stock,Підшипник. Маркування: 3056206*В.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00182,3056207,bearings,,,3056207,,,277.2,0,false,in_stock,Підшипник. Маркування: 3056207.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00183,3056207 RS,bearings,,,3056207 RS,,,132.3,0,false,in_stock,Підшипник. Маркування: 3056207 RS.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-00184,3056208 RS*А,bearings,Китай,Китай,3056208 RS*А,,Китай,174.0,0,false,in_stock,Підшипник. Маркування: 3056208 RS*А.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-00185,3056209 RS*А,bearings,Китай,Китай,3056209 RS*А,,Китай,180.0,0,false,in_stock,Підшипник. Маркування: 3056209 RS*А.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-00186,3056210 RS,bearings,,,3056210 RS,,,220.5,0,false,in_stock,Підшипник. Маркування: 3056210 RS.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-00187,3056210*А,bearings,Китай,Китай,3056210*А,,Китай,213.24,0,false,in_stock,Підшипник. Маркування: 3056210*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00188,3056212 RS,bearings,,,3056212 RS,,,504.0,0,false,in_stock,Підшипник. Маркування: 3056212 RS.,,,,,,,підшипник,,,,,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-00189,3056215 RS,bearings,,,3056215 RS,,,1008.0,0,false,in_stock,Підшипник. Маркування: 3056215 RS.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-00190,3056301 RS*В,bearings,,,3056301 RS*В,,,112.88,0,false,in_stock,Підшипник. Маркування: 3056301 RS*В.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-00191,3056302 RS*В,bearings,,,3056302 RS*В,,,113.4,0,false,in_stock,Підшипник. Маркування: 3056302 RS*В.,,,,,,,підшипник,,,,,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-00192,46108Л,bearings,,,46108Л,,,157.5,0,false,in_stock,Підшипник. Маркування: 46108Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00193,46109 Е,bearings,,,46109 Е,,,201.6,0,false,in_stock,Підшипник. Маркування: 46109 Е.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00194,6-46109 Е,bearings,,,6-46109 Е,,,322.55,0,false,in_stock,Підшипник. Маркування: 6-46109 Е.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00195,46109 Л,bearings,,,46109 Л,,,195.3,0,false,in_stock,Підшипник. Маркування: 46109 Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00196,46109 Л дсту,bearings,,,46109 Л дсту,,,277.2,0,false,in_stock,Підшипник. Маркування: 46109 Л дсту.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00197,46110 Е*А,bearings,Китай,Китай,46110 Е*А,,Китай,189.0,0,false,in_stock,Підшипник. Маркування: 46110 Е*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00198,46111 Л,bearings,,,46111 Л,,,252.0,0,false,in_stock,Підшипник. Маркування: 46111 Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00199,46112 Л,bearings,,,46112 Л,,,441.0,0,false,in_stock,Підшипник. Маркування: 46112 Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00200,46112 Л*А,bearings,Китай,Китай,46112 Л*А,,Китай,264.6,0,false,in_stock,Підшипник. Маркування: 46112 Л*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00201,5-46114 Л,bearings,,,5-46114 Л,,,477.84,0,false,in_stock,Підшипник. Маркування: 5-46114 Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00202,46115,bearings,,,46115,,,201.6,0,false,in_stock,Підшипник. Маркування: 46115.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00203,4-46115 Л,bearings,,,4-46115 Л,,,516.6,0,false,in_stock,Підшипник. Маркування: 4-46115 Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00204,46115Л,bearings,,,46115Л,,,327.6,0,false,in_stock,Підшипник. Маркування: 46115Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00205,46116 Л,bearings,,,46116 Л,,,358.4,0,false,in_stock,Підшипник. Маркування: 46116 Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00206,46117 Л,bearings,,,46117 Л,,,588.0,0,false,in_stock,Підшипник. Маркування: 46117 Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00207,46118,bearings,,,46118,,,415.8,0,false,in_stock,Підшипник. Маркування: 46118.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00208,46118 Е*А,bearings,Китай,Китай,46118 Е*А,,Китай,416.75,0,false,in_stock,Підшипник. Маркування: 46118 Е*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00209,46120 Е,bearings,,,46120 Е,,,623.7,0,false,in_stock,Підшипник. Маркування: 46120 Е.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00210,46122 Л,bearings,,,46122 Л,,,882.0,0,false,in_stock,Підшипник. Маркування: 46122 Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00211,5-46124 Е,bearings,,,5-46124 Е,,,1433.51,0,false,in_stock,Підшипник. Маркування: 5-46124 Е.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00212,46124 Л,bearings,,,46124 Л,,,1323.0,0,false,in_stock,Підшипник. Маркування: 46124 Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00213,4-46126 Е,bearings,,,4-46126 Е,,,955.69,0,false,in_stock,Підшипник. Маркування: 4-46126 Е.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00214,46126 Е,bearings,,,46126 Е,,,836.22,0,false,in_stock,Підшипник. Маркування: 46126 Е.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00215,5-46126 Е,bearings,,,5-46126 Е,,,716.77,0,false,in_stock,Підшипник. Маркування: 5-46126 Е.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00216,46126 Л,bearings,,,46126 Л,,,630.0,0,false,in_stock,Підшипник. Маркування: 46126 Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00217,46132 Л,bearings,,,46132 Л,,,945.0,0,false,in_stock,Підшипник. Маркування: 46132 Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00218,46200 Е,bearings,,,46200 Е,,,75.6,0,false,in_stock,Підшипник. Маркування: 46200 Е.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00219,46201*А,bearings,Китай,Китай,46201*А,,Китай,56.7,0,false,in_stock,Підшипник. Маркування: 46201*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00220,46202 Е,bearings,,,46202 Е,,,45.36,0,false,in_stock,Підшипник. Маркування: 46202 Е.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00221,46203,bearings,,,46203,,,72.0,0,false,in_stock,Підшипник. Маркування: 46203.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00222,46205 Л*А,bearings,Китай,Китай,46205 Л*А,,Китай,163.8,0,false,in_stock,Підшипник. Маркування: 46205 Л*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00223,46206 Е,bearings,,,46206 Е,,,75.6,0,false,in_stock,Підшипник. Маркування: 46206 Е.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00224,46206 Е гост,bearings,ГОСТ,,46206 Е гост,,,176.4,0,false,in_stock,Підшипник. Маркування: 46206 Е гост.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00225,46206 Л*А,bearings,Китай,Китай,46206 Л*А,,Китай,163.8,0,false,in_stock,Підшипник. Маркування: 46206 Л*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00226,46207 Л,bearings,,,46207 Л,,,204.0,0,false,in_stock,Підшипник. Маркування: 46207 Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00227,46208 Л*А,bearings,Китай,Китай,46208 Л*А,,Китай,252.0,0,false,in_stock,Підшипник. Маркування: 46208 Л*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00228,46209 Е*А,bearings,Китай,Китай,46209 Е*А,,Китай,157.5,0,false,in_stock,Підшипник. Маркування: 46209 Е*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-00229,46209 Л,bearings,,,46209 Л,,,289.8,0,false,in_stock,Підшипник. Маркування: 46209 Л.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
